game_time,job_ID,company_from,city_from,company_to,city_to,urgency,shortest_distance_km,ferry_time,ferry_price,cargo,company_truck,trailer_variant,trailer_definition,units_count,fill_ratio,trailer_place
69261,_nameless.183.3d2a.4870,engeron,ciudad_real,eolo_lines,sangiovanni,0,595,1577,2135,empty_palet,iveco_h_4x2_a,trailer.scs_dry_ms,trailer_def.scs.box.single_3.dryvan_m,33,1,0
69261,_nameless.183.3d2a.6340,engeron,ciudad_real,cargotras,sassari,0,730,720,827,used_packag,volvo_fh2021_6x2_540,trailer.scs_dry_s,trailer_def.scs.box.single_3.dryvan,33,1,0
69261,_nameless.183.3d2a.5d90,engeron,ciudad_real,app,gijon,0,641,0,0,transformat,"""heavy/renault_t_6x4""",trailer.scs_lowlow4e,trailer_def.scs.lowloader.single_4_ln.long,1,1,0
69261,_nameless.183.3d2a.53d0,nord_crown,aarhus,nord_crown,bergen,2,733,195,1052,olive_oil_t,volvo_fh2024_4x2_780,trailer.scs_fodt,trailer_def.scs.foodtank.single_3.paint,28,1,0
69261,_nameless.183.3d2a.4530,nord_crown,aarhus,drekkar,karlskrona,0,554,0,0,carb_water,mercedes_actros_2014_6x4_b,trailer.kasbhr_sbt,trailer_def.kassbohrer.sbt.single_3_13.dryvan,33,1,0
69261,_nameless.183.3d2a.5640,nord_crown,aarhus,dfh,dresden,2,822,0,0,soy_milk_t,mercedes_4x2_c,trailer.scs_fodt,trailer_def.scs.foodtank.single_3.paint,23,1,0
69261,_nameless.183.3d2a.72b0,nord_crown,aarhus,dfh,nurnberg,0,891,0,0,vinegar_c,volvo_fh2012_4x2_420,trailer.krone.boxliner40,trailer_def.krone.boxliner.single_3_40.container,30,1,0
69261,_nameless.183.3d2a.5e60,eurogoodies,dijon,norr_food,odense,2,1276,0,0,salm_fillet,volvo_fh2024_4x2_780,trailer.scs_ins,trailer_def.scs.box.single_3.insulated,33,1,0
69261,_nameless.183.3d2a.5a50,baltomorsk,rezekne,sanbuild_cem,aarhus,0,1385,510,1110,digger500,volvo_fh2021_4x2_750,trailer.scs_lowbed_4,trailer_def.scs.lowbed.single_4_sh.short,1,1,0
69261,_nameless.183.3d2a.6820,baltomorsk,rezekne,norse_rail,rovaniemi,1,1250,150,430,volvo_bucket,mercedes_4x2,trailer.scs_lowlowd2,trailer_def.scs.lowloader.single_2_sh.short,1,1,0
69261,_nameless.183.3d2a.54a0,baltomorsk,rezekne,stokes,poznan,2,996,0,0,logs,scania_s2016_4x2_norm_370,trailer.scs_log,trailer_def.scs.log.single_3.steel,32,1,0
69261,_nameless.183.3d2a.6c30,renat,leipzig,transinet,cambridge,1,1220,35,300,large_cont,mercedes_4x2,trailer.scs_lowbed41,trailer_def.scs.lowbed.single_41_ln.long,36,1,0
69261,_nameless.183.3d2a.57e0,renat,leipzig,posped,lodz,0,544,0,0,ter_forklift,iveco_sway_4x2_500,trailer.scs_flat_b,trailer_def.scs.flatbed.single_3.flatbed_w,2,1,0
69261,_nameless.183.3d2a.6dd0,renat,leipzig,stokes,rijeka,2,967,0,0,empty_spool,mercedes_actros_2014_6x4_b,trailer.scs_lowbed_3,trailer_def.scs.lowbed.single_3.short,3,1,0
69261,_nameless.183.3d2a.6270,cantera,o_barco,stokes,dijon,0,1581,0,0,tracks,man_tgx_2020_4x2,trailer.kasbhr_sla,trailer_def.kassbohrer.sla.single_3_sh.lowbed,1,1,0
69261,_nameless.183.3d2a.6ea0,cantera,o_barco,acc,gijon,2,402,0,0,ore,mercedes_4x2,trailer.scs_dumper,trailer_def.scs.dumper.single_3.steel,15,1,0
69261,_nameless.183.3d2a.4940,domdepo,linz,nch,vilnius,0,1154,0,0,roofing_felt,man_4x2_a,trailer.kasbhr_shg45,trailer_def.kassbohrer.scs.single_3_13.curtain,34,1,0
69261,_nameless.183.3d2a.6f70,domdepo,linz,brawen,ljubljana,2,447,0,0,bricks,daf_xg_4x2_450,trailer.profilinebm,trailer_def.krone.profilinerbm.single_3.brick,32,1,0
69261,_nameless.183.3d2a.6d00,domdepo,linz,balkan_loco,sarajevo,1,878,0,0,iron_pipes,scania_r2016_6x2_high_460,trailer.scs_log,trailer_def.scs.log.single_3.steel,28,1,0
69261,_nameless.183.3d2a.4600,domdepo,linz,posped,szeged,0,560,0,0,concr_beams2,man_tgx_euro6_4x2_xxl,trailer.scs_flat_b,trailer_def.scs.flatbed.single_3.flatbed_w,2,1,0
69261,_nameless.183.3d2a.7520,norrsken,malmo,rt_log,bern,0,1434,0,0,vans_fd,volvo_fh16_4x2_540,trailer.van_trans,trailer_def.vans_fd.van_trans,100,1,0
69261,_nameless.183.3d2a.7040,norrsken,malmo,tradeaux,olsztyn,0,846,105,404,salt_spices,mercedes_actros_2014_4x2_a,trailer.scs_curt,trailer_def.scs.box.single_3.curtain,33,1,0
69261,_nameless.183.3d2a.5b20,norrsken,malmo,blt,kaunas,0,923,510,1110,bricks,renault_t_4x2h,trailer.scs_brick_r,trailer_def.scs.flatbed.single_3.brick,32,1,0
69261,_nameless.183.3d2a.6410,norrsken,malmo,transinet,sheffield,0,519,1140,1314,used_plast,scania_s2016_6x2_high_460,trailer.scs_dry_s,trailer_def.scs.box.single_3.dryvan,33,1,0
69261,_nameless.183.3d2a.5bf0,norrsken,malmo,rt_log,linz,0,1084,105,404,toys,daf_xd25,trailer.scs_curt_a,trailer_def.scs.box.single_3.curtain,33,1,0
69261,_nameless.183.3d2a.75f0,norrsken,malmo,renar,vaxjo,0,217,0,0,atl_cod_flt,"""double/man_4x2_a""",trailer.scs_ins_2,trailer_def.scs.box.double_3_2.insulated,52,1,0
69261,_nameless.183.3d2a.65b0,marmo,palermo,rt_log,zaragoza,1,457,1557,1788,granite_cube,man_tgx_euro6_4x2_xxl,trailer.scs_dumper,trailer_def.scs.dumper.single_3.steel,11,1,0
69261,_nameless.183.3d2a.4460,marmo,palermo,rt_log,madrid,1,424,1557,1788,marb_blck2,scania_r_4x2_norm_360,trailer.scs_flat_b,trailer_def.scs.flatbed.single_3.flatbed_w,2,1,0
69261,_nameless.183.3d2a.5090,marina,tekirdag,renat,resita,0,929,0,0,large_cont,iveco_sway_4x2_580,trailer.scs_lowbed_3,trailer_def.scs.lowbed.single_3.short,27,1,0
69261,_nameless.183.3d2a.5cc0,eumefa,heraklion,ai,sarajevo,0,1225,540,760,fueltanker,scania_r_6x4_top_620,trailer.krone.boxliner220,trailer_def.krone.boxliner.single_3_220.container,80,1,0
69261,_nameless.183.3d2a.7110,eumefa,heraklion,eolo_lines,sassari,2,984,1950,2384,hi_volt_cabl,man_tgx_euro6_4x2_xxl,trailer.scs_dry_m,trailer_def.scs.box.single_3.dryvan_m,33,1,0
69261,_nameless.183.3d2a.4ae0,eumefa,heraklion,balkan_loco,ruse,2,1087,540,760,used_plast,scania_r_6x4_top_620,trailer.scs_dry,trailer_def.scs.box.single_3.dryvan,33,1,0
69261,_nameless.183.3d2a.6000,eumefa,heraklion,fallow,istanbul,1,1052,540,760,empty_barr,daf_xgp25_4x2_530,trailer.scs_dry,trailer_def.scs.box.single_3.dryvan,33,1,0
69261,_nameless.183.3d2a.68f0,eumefa,heraklion,cargotras,sassari,0,955,1950,2384,used_packag,volvo_fh16_4x2_540,trailer.scs_dry_ms,trailer_def.scs.box.single_3.dryvan_m,33,1,0
69261,_nameless.183.3d2a.4bb0,transinet,mannheim,lognstick,hunedoara,0,1425,0,0,pot_flowers,mercedes_actros_2014_4x2_c,trailer.scs_ins_a,trailer_def.scs.box.single_3.insulated,33,1,0
69261,_nameless.183.3d2a.71e0,transinet,mannheim,piac,kragujevac,1,1416,0,0,ter_forklift,daf_xf_euro6_4x2_b,trailer.scs_flat_b,trailer_def.scs.flatbed.single_3.flatbed_w,2,1,0
69261,_nameless.183.3d2a.60d0,transinet,mannheim,dfh,berlin,0,624,0,0,honey,"""double/mercedes_actros_2014_4x2_a""",trailer.scs_dry_b2,trailer_def.scs.box.bdouble_3_3.dryvan,25,1,0
69261,_nameless.183.3d2a.42c0,cortica,ponte_de_sor,tradeaux,ajaccio,1,1170,930,1182,log_stacker,"""heavy/daf_xd""",trailer.scs_lowlow4e,trailer_def.scs.lowloader.single_4_ln.long,1,1,0
69261,_nameless.183.3d2a.4c80,cortica,ponte_de_sor,stokes,plymouth,0,799,1076,1172,exc_craw,"""heavy/scania_r2016_8x4_high_730""",trailer.scs_lowlow4e,trailer_def.scs.lowloader.single_4_ln.long,1,1,0
69261,_nameless.183.3d2a.5710,cortica,ponte_de_sor,casa_olivera,cordoba,0,806,0,0,wooden_beams,mercedes_actros_2014_6x4_b,trailer.scs_log,trailer_def.scs.log.single_3.steel,2,1,0
69261,_nameless.183.3d2a.4d50,eurogoodies,berlin,rt_log,graz,1,816,0,0,garlic,volvo_fh2021_4x2_420,trailer.dryliner17,trailer_def.krone.dryliner.single_3.dryvan,33,1,0
69261,_nameless.183.3d2a.47a0,eurogoodies,berlin,nord_crown,ostersund,0,1511,105,404,lamb_stom,daf_4x2_a,trailer.scs_ref_a,trailer_def.scs.box.single_3.reefer,33,1,0
69261,_nameless.183.3d2a.6a90,eurogoodies,berlin,lkwlog,calais,0,958,0,0,fish_chips,scania_r_4x2_norm_360,trailer.scs_ref,trailer_def.scs.box.single_3.reefer,33,1,0
69261,_nameless.183.3d2a.4e20,ns_chem,riga,wgcc,lulea,0,1140,150,430,chemicals,scania_s2016_4x2_norm_370,trailer.ffb_tsaadr22,trailer_def.feldbinder.tsaadr.single_3_22a.22_3_1,73,1,0
69261,_nameless.183.3d2a.5160,ns_chem,riga,bcp,pecs,0,1530,0,0,fluorine,scania_s2016_4x2_norm_370,trailer.krone.boxliner40,trailer_def.krone.boxliner.single_3_40.container,80,1,0
69261,_nameless.183.3d2a.5230,ns_chem,riga,ns_chem,stockholm,2,298,510,1110,potahydro,volvo_fh2024_6x2_500,trailer.kasbhr_stc,trailer_def.kassbohrer.stc.single_3.chemtank,99,1,0
69261,_nameless.183.3d2a.58b0,ns_chem,riga,norse_rail,kiruna,1,1374,150,430,mercuric,mercedes_actros_2014_4x2_a,trailer.krone.boxliner20,trailer_def.krone.boxliner.single_3.container,40,1,0
69261,_nameless.183.3d2a.5570,bhv,ruse,lkwlog,szeged,0,766,0,0,vans_id,daf_xd25,trailer.van_trans,trailer_def.vans_id.van_trans,100,1,0
69261,_nameless.183.3d2a.4ef0,bhv,ruse,icaria,chios,1,478,690,1521,pickup_gr,scania_streamline_4x2_top_560,trailer.truck_trans,trailer_def.pickup_gr.truck_trans,100,1,0
69261,_nameless.183.3d2a.4fc0,dimitriou,chania,dimitriou,athens,0,26,540,826,car_balt1,daf_xf_euro6_4x2_a,trailer.car_trans,trailer_def.car_balt1.car_trans,100,1,0
69261,_nameless.183.3d2a.5300,dimitriou,chania,balkan_loco,pleven,0,1010,540,826,car_d,volvo_fh2012_6x2_500,trailer.car_trans,trailer_def.car_d.car_trans,100,1,0
69261,_nameless.183.3d2a.9330,dimitriou,chania,slava,mostar,0,1377,540,826,volvo_cars,daf_xf_euro6_6x2_a,trailer.car_trans,trailer_def.volvo_cars.car_trans,100,1,0
69261,_nameless.183.3d2a.8be0,bhv,iasi,tradeaux,prague,1,1382,0,0,vans_fd,iveco_6x2_a,trailer.van_trans,trailer_def.vans_fd.van_trans,100,1,0
69261,_nameless.183.3d2a.8220,bhv,iasi,slava,tuzla,0,948,0,0,car_it,mercedes_4x2_a,trailer.car_trans,trailer_def.car_it.car_trans,100,1,0
69261,_nameless.183.3d2a.7c70,euroacres,bremen,fallow,timisoara,0,1448,0,0,digger500,mercedes_4x2_b,trailer.scs_lowbed_3,trailer_def.scs.lowbed.single_3.short,1,1,0
69261,_nameless.183.3d2a.9740,euroacres,bremen,lkwlog,lublin,2,906,0,0,carrots_c,volvo_fh2021_4x2_750,trailer.kasbhr_shg40,trailer_def.kassbohrer.shg.singl_3e_40.container,30,1,0
69261,_nameless.183.3d2a.9f60,cemelt_fla,timisoara,exomar,bologna,2,1215,0,0,large_cont,scania_s2016_4x2_high_590,trailer.kasbhr_sla,trailer_def.kassbohrer.sla.single_3_sh.lowbed,27,1,0
69261,_nameless.183.3d2a.9260,cemelt_fla,timisoara,bosfir,zenica,0,613,0,0,jcb_exc245xr,"""heavy/renault_6x4""",trailer.kasbhr_slle,trailer_def.kassbohrer.sll.single_3_ln.low,1,1,0
69261,_nameless.183.3d2a.87d0,exomar,evora,log_atlan,porto,0,384,0,0,mob_stacker,"""heavy/mercedes_6x4""",trailer.scs_lowlowd2,trailer_def.scs.lowloader.single_2_sh.short,1,1,0
69261,_nameless.183.3d2a.a6b0,exomar,evora,cnp,tarragona,1,1058,0,0,watertank,scania_s2016_4x2_high_590,trailer.scs_lowlow2e,trailer_def.scs.lowloader.single_2_ln.long,2,1,0
69261,_nameless.183.3d2a.83c0,exomar,evora,lisette_log,ajaccio,1,1094,930,1182,oil_filt_c,iveco_4x2_b,trailer.krone.boxliner40,trailer_def.krone.boxliner.single_3_40.container,30,1,0
69261,_nameless.183.3d2a.a100,exomar,evora,exomar,burgos,0,755,0,0,truck_rims,daf_xf_euro6_4x2_c,trailer.scs_dry_ms,trailer_def.scs.box.single_3.dryvan_m,33,1,0
69261,_nameless.183.3d2a.a030,nordic_ports,sundsvall,norse_rail,narvik,0,848,0,0,carrots_c,mercedes_actros_2014_4x2_a,trailer.scs_gosck20,trailer_def.scs.gooseneck.singl_3e_20.container,15,1,0
69261,_nameless.183.3d2a.9a80,nordic_ports,sundsvall,polarislines,oslo,1,574,0,0,large_cont,daf_xgp_4x2_530,trailer.scs_lowbed_4,trailer_def.scs.lowbed.single_4_sh.short,27,1,0
69261,_nameless.183.3d2a.a780,nordic_ports,sundsvall,gnt,uppsala,2,304,0,0,logs,scania_r_6x4_top_620,trailer.scs_log,trailer_def.scs.log.single_3.steel,32,1,0
69261,_nameless.183.3d2a.a1d0,gallia_ferry,bilbao,app,coimbra,0,825,0,0,carrots,volvo_fh2021_6x2_540,trailer.kasbhr_shg45,trailer_def.kassbohrer.scs.single_3_13.curtain,34,1,0
69261,_nameless.183.3d2a.a920,gallia_ferry,bilbao,lisette_log,ajaccio,0,576,930,1182,truck_rims,daf_xf_euro6_4x2_c,trailer.profiliner17,trailer_def.krone.profiliner.single_3.curtain,33,1,0
69261,_nameless.183.3d2a.8560,gallia_ferry,bilbao,wilnet_trans,marseille,1,895,0,0,truck_batt,scania_streamline_4x2_top_560,trailer.kasbhr_scs,trailer_def.kassbohrer.scs.single_3_13.curtain,34,1,0
69261,_nameless.183.3d2a.8490,gallia_ferry,bilbao,posped,birmingham,0,361,1076,1172,emp_wine_bar,renault_magnum_4x2_a,trailer.scs_dry,trailer_def.scs.box.single_3.dryvan,33,1,0
69261,_nameless.183.3d2a.9c20,kaarfor,poznan,transinet,mannheim,0,787,0,0,used_packag,mercedes_actros_2014_6x4_b,trailer.scs_curt,trailer_def.scs.box.single_3.curtain,33,1,0
69261,_nameless.183.3d2a.a850,kaarfor,poznan,polarislines,esbjerg,2,834,0,0,used_plast,scania_r2016_4x2_high_500,trailer.scs_curt,trailer_def.scs.box.single_3.curtain,33,1,0
69261,_nameless.183.3d2a.8630,kaarfor,poznan,renar,kobenhavn,0,580,105,404,used_plast_c,daf_xd_1,trailer.scs_gosck20,trailer_def.scs.gooseneck.singl_3e_20.container,15,1,0
69261,_nameless.183.3d2a.a9f0,villco_mkt,zenica,dfh,rostock,2,1404,0,0,used_plast,daf_xd,trailer.scs_dry_m,trailer_def.scs.box.single_3.dryvan_m,33,1,0
69261,_nameless.183.3d2a.7e10,villco_mkt,zenica,tradeaux,olsztyn,0,1276,0,0,empty_palet,scania_r_6x2_high_500,trailer.kasbhr_sbt,trailer_def.kassbohrer.sbt.single_3_13.dryvan,33,1,0
69261,_nameless.183.3d2a.9810,villco_mkt,zenica,dfh,hamburg,0,1450,0,0,used_packag,daf_xf_euro6_6x2_a,trailer.scs_curt,trailer_def.scs.box.single_3.curtain,33,1,0
69261,_nameless.183.3d2a.8700,villco_mkt,zenica,te_logistica,firenze,0,1123,0,0,used_plast_c,scania_r_6x4_top_620,trailer.scs_gosck220,trailer_def.scs.gooseneck.singl_3e_220.container,30,1,0
69261,_nameless.183.3d2a.8cb0,ns_oil,aalborg,trameri,warszawa,2,1212,0,0,fueltanker,renault_magnum_6x4_a,trailer.krone.boxliner40,trailer_def.krone.boxliner.single_3_40.container,80,1,0
69261,_nameless.183.3d2a.9cf0,ns_oil,aalborg,ns_oil,dresden,0,847,0,0,propane,daf_xd25,trailer.scs_gastank,trailer_def.scs.gastank.single_3.gastank,40,1,0
69261,_nameless.183.3d2a.99b0,eolo_lines,cagliari,sellplan,koln,0,1564,720,827,pesto,mercedes_actros_2014_6x4_b,trailer.scs_dry_s,trailer_def.scs.box.single_3.dryvan,33,1,0
69261,_nameless.183.3d2a.7ee0,eolo_lines,cagliari,tras_med,roma,0,271,840,879,sheep_wool,iveco_4x2_a,trailer.kasbhr_sbt,trailer_def.kassbohrer.sbt.single_3_13.dryvan,34,1,0
69261,_nameless.183.3d2a.8d80,eolo_lines,cagliari,lkwlog,venezia,1,762,840,879,maple_syrup,mercedes_actros_2014_4x2_b,trailer.scs_dry_a,trailer_def.scs.box.single_3.dryvan,33,1,0
69261,_nameless.183.3d2a.7930,log_atlan,albacete,lisette_log,larochelle,0,1127,0,0,dryers,daf_xf_euro6_6x4_c,trailer.scs_curt,trailer_def.scs.box.single_3.curtain,33,1,0
69261,_nameless.183.3d2a.8e50,log_atlan,albacete,rt_log,geneve,1,1351,0,0,air_mails,daf_xg_4x2_450,trailer.profiliner17,trailer_def.krone.profiliner.single_3.curtain,33,1,0
69261,_nameless.183.3d2a.8f20,log_atlan,albacete,te_logistica,messina,0,480,1557,1788,lumber_p,daf_4x2_a,trailer.scs_flat_b,trailer_def.scs.flatbed.single_3.flatbed_w,6,1,0
69261,_nameless.183.3d2a.88a0,bjork,kristiansand,agronord,karlstad,1,623,0,0,wood_bark,daf_xgp25_4x2_530,trailer.scs_dumper,trailer_def.scs.dumper.single_3.steel,27,1,0
69261,_nameless.183.3d2a.9670,bjork,kristiansand,tradeaux,dusseldorf,1,845,195,1052,empty_spool,iveco_sway_4x2_500,trailer.scs_lowbed41,trailer_def.scs.lowbed.single_41_ln.long,4,1,0
69261,_nameless.183.3d2a.9b50,bjork,kristiansand,nch_ru,petersburg,0,1337,570,1270,wooden_beams,scania_r2016_6x4_high_660,trailer.scs_log,trailer_def.scs.log.single_3.steel,2,1,0
69261,_nameless.183.3d2a.90c0,bjork,kristiansand,wilnet_trans,lemans,0,1549,195,1052,digger500,man_4x2_a,trailer.scs_lowbed41,trailer_def.scs.lowbed.single_41_ln.long,1,1,0
69261,_nameless.183.3d2a.7790,bjork,kristiansand,stokes,liege,2,1028,195,1052,logs,scania_r2016_4x2_norm_370,trailer.scs_log,trailer_def.scs.log.single_3.steel,32,1,0
69261,_nameless.183.3d2a.9e90,ibp,mazeikiai,itcc,szczecin,1,816,0,0,petrol,daf_xf_euro6_6x2_a,trailer.scs_fueltank,trailer_def.scs.fueltank.single_3.fueltank,30,1,0
69261,_nameless.183.3d2a.76c0,ibp,mazeikiai,eurogoodies,dortmund,2,1389,0,0,large_cont,mercedes_actros_2014_4x2_c,trailer.scs_lowbed41,trailer_def.scs.lowbed.single_41_ln.long,36,1,0
69261,_nameless.183.3d2a.7fb0,ibp,mazeikiai,trameri,warszawa,0,591,0,0,ethane,renault_premium_6x4_a,trailer.scs_gastank,trailer_def.scs.gastank.single_3.gastank,40,1,0
69261,_nameless.183.3d2a.a440,ibp,mazeikiai,gnt,uppsala,1,365,510,1110,empty_spool,daf_xg_4x2_450,trailer.scs_flat_b,trailer_def.scs.flatbed.single_3.flatbed_w,4,1,0
69261,_nameless.183.3d2a.7860,sanbuild_hms,mannheim,stokes,rijeka,0,927,0,0,tracks,daf_4x2_b,trailer.kasbhr_sla,trailer_def.kassbohrer.sla.single_3_sh.lowbed,1,1,0
69261,_nameless.183.3d2a.7ad0,sanbuild_hms,mannheim,bhb_raffin,marseille,2,907,0,0,watertank,man_tgx_euro6_6x4_xlx,trailer.kasbhr_sla,trailer_def.kassbohrer.sla.single_3_sh.lowbed,1,1,0
69261,_nameless.183.3d2a.8970,sanbuild_hms,mannheim,rosmark_ru,kaliningrad,2,1190,0,0,mob_tr_winch,"""heavy/daf_6x4""",trailer.scs_lowbed41,trailer_def.scs.lowbed.single_41_ln.long,1,1,0
69261,_nameless.183.3d2a.a510,ms_stein,kristiansand,dfh,bremen,1,595,195,1052,granite_cube,mercedes_4x2_a,trailer.scs_dumper,trailer_def.scs.dumper.single_3.steel,10,1,0
69261,_nameless.183.3d2a.7ba0,ms_stein,kristiansand,sal_fi,kouvola,2,1239,540,1170,empty_spool,renault_magnum_6x4_a,trailer.profilinehd,trailer_def.krone.profilinerhd.single_3.flatbed,4,1,0
69261,_nameless.183.3d2a.8080,transinet,rotterdam,rt_log,nurnberg,2,667,0,0,crawler,"""heavy/volvo_fh16_6x4_750""",trailer.scs_lowlowd2,trailer_def.scs.lowloader.single_2_sh.short,1,1,0
69261,_nameless.183.3d2a.94d0,transinet,rotterdam,cont_port_it,ancona,0,1481,0,0,chem_sorb_c,man_4x2_a,trailer.kasbhr_shg40,trailer_def.kassbohrer.shg.singl_3e_40.container,30,1,0
69261,_nameless.183.3d2a.8b10,transinet,rotterdam,tradeaux,lille,0,224,0,0,mondeos,man_tgx_euro6_4x2_xl,trailer.car_trans,trailer_def.mondeos.car_trans,100,1,0
69261,_nameless.183.3d2a.9400,transinet,rotterdam,lkwlog,nurnberg,0,667,0,0,oil_filters,scania_s2016_4x2_norm_370,trailer.dryliner17,trailer_def.krone.dryliner.single_3.dryvan,33,1,0
69261,_nameless.183.3d2a.95a0,exomar,bologna,stokes,zurich,0,594,0,0,cauliflower,renault_t_4x2h,trailer.scs_dry_m,trailer_def.scs.box.single_3.dryvan_m,33,1,0
69261,_nameless.183.3d2a.98e0,exomar,bologna,tree_et,katowice,0,1059,0,0,mob_tr_winch,"""heavy/volvo_fh2021_6x4_540""",trailer.scs_lowlowd4,trailer_def.scs.lowloader.single_4_sh.short,1,1,0
69261,_nameless.183.3d2a.8150,exomar,bologna,cargotras,olbia,0,946,840,879,alu_ingot,daf_xd_2,trailer.scs_flat_b,trailer_def.scs.flatbed.single_3.flatbed_w,33,1,0
69261,_nameless.183.3d2a.dc50,exomar,bologna,posped,metz,1,933,0,0,backfl_prev,volvo_fh2021_4x2_420,trailer.scs_dry_a,trailer_def.scs.box.single_3.dryvan,33,1,0
69261,_nameless.183.3d2a.d360,exomar,bologna,globeur,bayonne,0,1393,0,0,graph_grease,scania_s2016_4x2_norm_370,trailer.kasbhr_sbt,trailer_def.kassbohrer.sbt.single_3_13.dryvan,34,1,0
69261,_nameless.183.3d2a.b7c0,exomar,bologna,lisette_log,bordeaux,0,1324,0,0,perfor_frks,daf_xd_1,trailer.kasbhr_sbt,trailer_def.kassbohrer.sbt.single_3_13.dryvan,34,1,0
69261,_nameless.183.3d2a.ad30,exomar,bologna,trameri,brno,1,824,0,0,wrk_cloth,volvo_fh2024_4x2_420,trailer.kasbhr_shg45,trailer_def.kassbohrer.scs.single_3_13.curtain,34,1,0
69261,_nameless.183.3d2a.ddf0,exomar,bologna,lkwlog,brno,0,821,0,0,mulcher,"""heavy/man_6x4""",trailer.scs_lowlowd2,trailer_def.scs.lowloader.single_2_sh.short,1,1,0
69261,_nameless.183.3d2a.c0b0,exomar,bologna,eurogoodies,dusseldorf,0,1215,0,0,beverages,iveco_4x2_b,trailer.scs_ref,trailer_def.scs.box.single_3.reefer,30,1,0
69261,_nameless.183.3d2a.ab90,exomar,bologna,posped,metz,2,933,0,0,med_equip,volvo_fh16_4x2_420,trailer.scs_curt_s,trailer_def.scs.box.single_3.curtain,33,1,0
69261,_nameless.183.3d2a.b140,exomar,bologna,lisette_log,paris,2,1261,0,0,guard_rails,mercedes_6x4_a,trailer.profiliner17,trailer_def.krone.profiliner.single_3.curtain,33,1,0
69261,_nameless.183.3d2a.b210,trameri,vaasa,blt,siauliai,2,914,150,430,roof_tiles,daf_xd_1,trailer.scs_curt,trailer_def.scs.box.single_3.curtain,32,1,0
69261,_nameless.183.3d2a.bca0,trameri,vaasa,renar,vasteraas,1,468,540,1170,roofing_felt,volvo_fh16_4x2_420,trailer.scs_dry_ms,trailer_def.scs.box.single_3.dryvan_m,33,1,0
69261,_nameless.183.3d2a.d910,trameri,vaasa,wgcc,grimsby,0,1493,1680,2484,hvac,daf_xf_euro6_6x2_a,trailer.scs_lowbed_3,trailer_def.scs.lowbed.single_3.short,4,1,0
69261,_nameless.183.3d2a.d430,trameri,vaasa,renor,karlstad,0,628,300,680,empty_barr,daf_xgp25_4x2_530,trailer.kasbhr_shg45,trailer_def.kassbohrer.scs.single_3_13.curtain,34,1,0
69261,_nameless.183.3d2a.b960,suprema,tartu,lkwlog,brno,1,1454,0,0,used_packag,mercedes_actros_2014_6x4_b,trailer.scs_dry_a,trailer_def.scs.box.single_3.dryvan,33,1,0
69261,_nameless.183.3d2a.ba30,suprema,tartu,tradeaux,prague,0,1471,0,0,used_plast,mercedes_4x2,trailer.scs_curt_a,trailer_def.scs.box.single_3.curtain,33,1,0
69261,_nameless.183.3d2a.c660,suprema,tartu,renar,dombas,2,921,570,1270,used_plast_c,mercedes_4x2_a,trailer.scs_gosck40,trailer_def.scs.gooseneck.singl_3e_40.container,30,1,0
69261,_nameless.183.3d2a.d500,cnp,tarragona,tras_med,cagliari,1,390,720,827,dozer,"""heavy/renault_6x4""",trailer.scs_lowbed41,trailer_def.scs.lowbed.single_41_ln.long,1,1,0
69261,_nameless.183.3d2a.ca70,cnp,tarragona,lavish_food,badajoz,2,949,0,0,large_cont,daf_6x2_a,trailer.scs_lowbed_3,trailer_def.scs.lowbed.single_3.short,27,1,0
69261,_nameless.183.3d2a.b620,cnp,tarragona,huilant,ajaccio,1,152,930,1182,propane,volvo_fh2021_4x2_750,trailer.scs_gastank,trailer_def.scs.gastank.single_3.gastank,40,1,0
69261,_nameless.183.3d2a.cb40,cnp,tarragona,wilnet_trans,toulouse,0,563,0,0,fueltanker,daf_xf_euro6_4x2_b,trailer.scs_gosck20,trailer_def.scs.gooseneck.singl_3e_20.container,40,1,0
69261,_nameless.183.3d2a.c8d0,renor,skelleftea,drekkar,vaxjo,0,1045,0,0,empty_spool,man_tgx_euro6_4x2_xxl,trailer.scs_lowbed41,trailer_def.scs.lowbed.single_41_ln.long,4,1,0
69261,_nameless.183.3d2a.d9e0,cnp_well,fier,rt_log,salzburg,0,1526,0,0,oil,man_tgx_euro6_4x2_xl,trailer.willig.fuel_cistern,trailer_def.scs.fueltank.single_3.fueltank,28,1,0
69261,_nameless.183.3d2a.c590,cnp_well,fier,cnp,napoli,0,362,540,420,propane,renault_t_4x2,trailer.scs_gastank,trailer_def.scs.gastank.single_3.gastank,40,1,0
69261,_nameless.183.3d2a.cdb0,cnp_well,fier,rt_log,zurich,0,1331,540,420,motor_oil_c,mercedes_actros_2014_4x2_c,trailer.scs_gosck220,trailer_def.scs.gooseneck.singl_3e_220.container,30,1,0
69261,_nameless.183.3d2a.dab0,cnp_well,fier,exomar,ancona,2,556,540,420,fuel_oil,daf_6x2_a,trailer.scs_fueltank,trailer_def.scs.fueltank.single_3.fueltank,27,1,0
69261,_nameless.183.3d2a.cc10,sellplan,lodz,sal_fi,kuopio,0,1452,150,430,empty_palet,mercedes_4x2_a,trailer.scs_dry_a,trailer_def.scs.box.single_3.dryvan,33,1,0
69261,_nameless.183.3d2a.b890,sellplan,lodz,blt,kunda,0,1143,0,0,used_packag,volvo_fh2021_4x2_750,trailer.scs_curt,trailer_def.scs.box.single_3.curtain,33,1,0
